1.971748979956712233e+01 1.116274315313608323e+00 4.108605085130451751e-01 9.974534251649606054e-01
1.972552092070186802e+01 1.190273099637813692e+00 4.143667238628177540e-01 1.003820166427982219e+00
1.970999714099799860e+01 1.245032895391094296e+00 4.135084593743409420e-01 1.002047546770209685e+00
1.970778127759533049e+01 1.304992993451623784e+00 3.957632656652788627e-01 9.591862771368727669e-01
1.970848467977825891e+01 1.378159230495683785e+00 3.871738940498485881e-01 9.368261514009961211e-01
1.971270957749164410e+01 1.475868299878391410e+00 3.972427140705185877e-01 9.606993512083707998e-01
1.969887703229651521e+01 1.514922203216421570e+00 4.029403269585373759e-01 9.774045265990830567e-01
1.970135770433362055e+01 1.579577181997631641e+00 4.107777533580889706e-01 9.986275261280322946e-01
1.970887177890003628e+01 1.751112024451268345e+00 4.100476206618688946e-01 9.978358407463819857e-01
1.971433717085979964e+01 1.983563756170543035e+00 4.215231567128968626e-01 1.027834570222852406e+00
1.971507198667861971e+01 2.294809923482102221e+00 4.192947948734742081e-01 1.022992426318662273e+00
1.969102008638506973e+01 2.649862531148578615e+00 4.224716408958810177e-01 1.030952168945895808e+00
1.967914200110780243e+01 2.984681919852763432e+00 4.172691115843126242e-01 1.018812975921681963e+00
1.968170894755054334e+01 3.801980674100110313e+00 4.099148985733641060e-01 1.004929354514452644e+00
2.131331909193668039e+01 3.022497889110173364e-01 3.994462744330997128e-01 9.650949507327623023e-01
2.126376801450924958e+01 4.162682382397150938e-01 3.902513919981148716e-01 9.470864374093592719e-01
2.125250040783081928e+01 4.699999988079071045e-01 4.063470414473105974e-01 9.861323650272918462e-01
2.123945892733403795e+01 5.088101729818481633e-01 4.021014292427024239e-01 9.796510806133127414e-01
2.123774260129474101e+01 5.957678400540101782e-01 4.140130875375077624e-01 1.008817152839024400e+00
2.124195246557413341e+01 6.487035624698196390e-01 4.180506204020913441e-01 1.017527941220223830e+00
2.123971019977287966e+01 7.361618879509047586e-01 4.264517074886248760e-01 1.037773435654922194e+00
2.124338604866222369e+01 7.799999713897705078e-01 4.261606596647637413e-01 1.035768616796313157e+00
2.125455030266316570e+01 8.555250529529202508e-01 4.383406751678379787e-01 1.066119717536059053e+00
2.123938990875500465e+01 9.252764178922001648e-01 4.311742668547979829e-01 1.046651405565241166e+00
2.123494363634898008e+01 9.791530407733798347e-01 4.193573814510832554e-01 1.017191776100910161e+00
2.125219302897265194e+01 1.091932717886882731e+00 4.118896797494724926e-01 9.978306450441800646e-01
2.125545389338614655e+01 1.170424670556584168e+00 4.095232653378795273e-01 9.911401610212542401e-01
2.124738077346697906e+01 1.229983923804754298e+00 4.069176526665722049e-01 9.839230702005222762e-01
2.125439192537256261e+01 1.284983506198908554e+00 3.920191768549233235e-01 9.492340117496317342e-01
2.123224206181827611e+01 1.349445914632714016e+00 3.877083450273675624e-01 9.387794975249404983e-01
2.124555518935574128e+01 1.461940443273200607e+00 3.906403669835957215e-01 9.434202961510894658e-01
2.122852097129337423e+01 1.505060965192736466e+00 4.052477560878007812e-01 9.815716840041195379e-01
2.122960491580787945e+01 1.558773109124524492e+00 4.076805154196628256e-01 9.898573562721184604e-01
2.124740536289545645e+01 1.698817013251237018e+00 4.078414737791376532e-01 9.909040633167169876e-01
2.124341988951511695e+01 1.931469942787832350e+00 4.224300113416354918e-01 1.028730809139422497e+00
2.125608758157248701e+01 2.209346698422860911e+00 4.205340014678560223e-01 1.023101160524990894e+00
2.122749712933237021e+01 2.571093648430429202e+00 4.187161026173628620e-01 1.021171790932946077e+00
2.122120780060679124e+01 2.913800607616732208e+00 4.149620794332942730e-01 1.012308036104565101e+00
2.119447323962528529e+01 3.770103885949614764e+00 4.110570720739228912e-01 1.006116662513518500e+00
2.274573748522183791e+01 3.002553445370531038e-01 4.015011805526322863e-01 9.681406835324816162e-01
2.270829592182002798e+01 4.011021180881019776e-01 3.962713976696100593e-01 9.599107762080610895e-01
2.271807863075494538e+01 4.600000083446502686e-01 3.988751779487180182e-01 9.667970325812768051e-01
2.270017101760211276e+01 4.944418876133849783e-01 4.030693271784419052e-01 9.787078204783001834e-01
2.269905618925202617e+01 5.748165479973974534e-01 4.132364719715975188e-01 1.004894947769034763e+00
2.269341836591152273e+01 6.399999856948852539e-01 4.201124425137383045e-01 1.020878451220549765e+00
2.268989170387150978e+01 7.151338184296852640e-01 4.260390822582544312e-01 1.035391753894574496e+00
22.7 0.77 4.34e-1 1.05
2.270042067293237409e+01 8.349467444694500529e-01 4.413143893737180301e-01 1.071438035796482557e+00
2.270975984891741462e+01 9.154322550763589472e-01 4.394107165889307165e-01 1.065224408416292956e+00
2.269256859385558656e+01 9.647322606799096922e-01 4.186211804534020198e-01 1.013918278476468871e+00
2.269719875485839111e+01 1.059805025803107759e+00 4.109650493956648054e-01 9.940323021169037432e-01
2.269206256748379502e+01 1.155172687852689783e+00 4.144939037683080807e-01 1.002013210349848249e+00
2.270311009129192570e+01 1.214944635034450604e+00 4.075346219171344653e-01 9.850238824630004331e-01
2.269547538356556160e+01 1.270091297972997468e+00 3.931709325028129864e-01 9.501513097289873144e-01
2.270891522775733762e+01 1.329392370574115745e+00 3.931712130460438548e-01 9.512091463835932181e-01
2.268779858979949537e+01 1.430221144895814644e+00 3.885105194944877827e-01 9.370487098550116523e-01
2.269010087818700327e+01 1.494869480932379036e+00 3.984793230329399250e-01 9.632687209629259284e-01
2.269039774346578753e+01 1.544683501690248928e+00 4.050656333981106361e-01 9.817236711235536317e-01
2.268301345225930277e+01 1.651120890897268767e+00 4.138764623178021740e-01 1.005495087524261200e+00
2.269484246130289051e+01 1.874643462041248654e+00 4.154723574189921331e-01 1.008675133058576590e+00
2.270764614539311665e+01 2.133576760994817079e+00 4.253854928379536826e-01 1.033444548394518270e+00
2.267722332987055367e+01 2.477851622475054416e+00 4.252759106384832455e-01 1.035673185313931155e+00
2.268528570108482256e+01 2.858897462200875150e+00 4.147828435675805503e-01 1.009767025250642769e+00
2.265900655320336554e+01 3.736355030950973433e+00 4.144976455291741191e-01 1.013408992702067080e+00
2.420891332335619239e+01 2.974188403850632212e-01 4.025694353186219376e-01 9.702033678861615718e-01
2.415631179890423041e+01 3.877247039251577876e-01 3.974481691315320253e-01 9.625389410495174269e-01
2.415463879465777808e+01 4.600000083446502686e-01 4.015896280765677284e-01 9.737817681069925735e-01
2.413975231072683414e+01 4.900000095367431641e-01 4.077274598682195106e-01 9.897092553084261279e-01
2.413810150238045438e+01 5.543125444794037016e-01 4.118493019343921757e-01 1.002169756113681309e+00
2.414916105458213735e+01 6.299999952316284180e-01 4.213992712911251992e-01 1.022851076320181241e+00
2.414082369883344015e+01 6.944311180630245994e-01 4.298916409139109107e-01 1.045668044373473382e+00
2.414387200445997195e+01 7.699999809265136719e-01 4.266732266486110148e-01 1.035005765787495147e+00
2.414833098693750912e+01 8.138573225531333666e-01 4.390250899354157244e-01 1.065869336986335902e+00
2.415897678768166656e+01 9.012597842759476618e-01 4.418406412424399354e-01 1.071702798833968462e+00
2.415463133236401205e+01 9.446052040433542407e-01 4.258415760797010230e-01 1.031106408642176397e+00
2.415149630525351654e+01 1.028569728851318255e+00 4.110051005056729601e-01 9.949794998793355383e-01
2.414226581779191250e+01 1.130811410238439896e+00 4.104659453189332674e-01 9.930099859888432690e-01
2.414776559495664188e+01 1.195014805048095319e+00 4.102720783877263355e-01 9.907807254790850227e-01
2.415197587692419390e+01 1.254989146777888420e+00 3.962259722344451118e-01 9.570962601624678490e-01
2.415047103461479949e+01 1.304924163748844679e+00 3.885437294911024964e-01 9.400843413811980076e-01
2.413493244478803490e+01 1.388678427880922550e+00 3.841974487629892243e-01 9.278804956042244756e-01
2.416174625193827907e+01 1.480000019073486328e+00 3.846315333778686507e-01 9.267227055100405453e-01
2.414533447052866322e+01 1.524788647854654178e+00 4.052567132126542182e-01 9.821580156874912815e-01
2.413003233176042883e+01 1.611254390989031116e+00 4.140855479501394654e-01 1.006502236351828561e+00
2.414530312818172675e+01 1.822317248339236917e+00 4.098645715615172325e-01 9.955990444842799381e-01
2.415001901805811357e+01 2.063452771718873979e+00 4.274244276026292200e-01 1.039166278606170390e+00
2.413302943115111177e+01 2.377481991040917286e+00 4.254553364641542879e-01 1.036408200247564970e+00
2.411659656995114531e+01 2.801731918137357447e+00 4.188796329582318845e-01 1.021207556998166899e+00
2.411754853473454929e+01 3.689785956816686419e+00 4.131781457488851728e-01 1.012233718866522469e+00
2.569336819188677268e+01 2.844485730831343706e-01 4.047021847725890131e-01 9.760642737360741839e-01
2.564371949381691351e+01 3.690719268357225413e-01 4.045189138227058279e-01 9.818720385879752266e-01
2.565287417985859264e+01 4.499999880790710449e-01 3.982331921066985525e-01 9.674844950152200473e-01
2.564699537905871551e+01 4.799999892711639404e-01 4.061351084344984597e-01 9.876222048368321627e-01
2.562498494912082236e+01 5.292024373039815321e-01 4.134575350901022461e-01 1.008039316884669523e+00
2.564421736723871703e+01 6.155629424512676362e-01 4.177424586623929015e-01 1.016503287461539839e+00
2.563637451108132126e+01 6.727176271543661157e-01 4.240819279427355815e-01 1.032159818923645167e+00
2.562925126434268108e+01 7.599999904632568359e-01 4.269399692181974348e-01 1.038732404695341893e+00
2.564552040873628513e+01 7.932702327257193931e-01 4.353841647346335386e-01 1.058925718655468362e+00
2.563309624740579196e+01 8.804183393516796796e-01 4.445558041616838874e-01 1.080793826299174754e+00
2.564256274052621265e+01 9.348178198522104632e-01 4.269172943148490385e-01 1.035439445727672325e+00
2.562286651677438343e+01 9.936078114863413635e-01 4.115575898464955418e-01 9.983555366331908765e-01
2.563943783225971984e+01 1.105889726464814871e+00 4.059640799253736998e-01 9.838330856938420910e-01
2.564703974500746142e+01 1.175186359668153990e+00 4.071735644332966086e-01 9.847964421146204739e-01
2.564363548220944011e+01 1.234937787657428787e+00 3.983425831707851361e-01 9.634134056969323456e-01
2.563539360506496223e+01 1.284983102313687064e+00 3.874569709252408400e-01 9.384346513428172276e-01
2.561988482591251071e+01 1.349402906255694479e+00 3.847996379794484390e-01 9.322822356080930906e-01
2.563693562965708139e+01 1.462541095173085948e+00 3.820152172804721635e-01 9.216482630781116514e-01
2.561389677031205991e+01 1.514932658386477060e+00 3.976326392028987078e-01 9.650952010069034914e-01
2.562317250176040417e+01 1.584059996216914845e+00 4.122240324775020004e-01 1.003525546437467497e+00
2.563049324608730473e+01 1.770007919001896246e+00 4.082341826169173515e-01 9.926409411577630237e-01
2.564449665731999062e+01 1.999135047744508231e+00 4.310126286686644104e-01 1.051875952900467315e+00
2.562470509806082219e+01 2.285872431919532932e+00 4.240568490893770748e-01 1.034338599940778813e+00
2.560903775103285795e+01 2.732623501079843642e+00 4.190238681693306266e-01 1.024090205984492075e+00
2.559386305111940985e+01 3.648252098496556961e+00 4.166353112490966959e-01 1.023605055501848993e+00
2.726888227797426012e+01 2.685467026091182818e-01 4.083322370594928419e-01 9.860300158894815814e-01
2.718872085568403563e+01 3.662283820676968671e-01 4.031910200966378754e-01 9.815397138872010707e-01
2.721867212089150811e+01 4.456332445937954967e-01 3.975898452826661100e-01 9.690986325667624302e-01
2.721497137349095752e+01 4.699999988079071045e-01 4.084153682127590890e-01 9.959681620525843160e-01
2.719352089258562799e+01 5.191985519099869828e-01 4.135329704652299099e-01 1.011791422164524334e+00
2.720164935254378591e+01 6.005862463577111843e-01 4.170461239294926958e-01 1.020249448860189423e+00
2.721024571908623813e+01 6.543847680983664317e-01 4.232242661309750242e-01 1.032761335714007744e+00
2.721105940375155186e+01 7.511780625190296323e-01 4.296927032131960256e-01 1.048785307238275344e+00
2.719886590163457285e+01 7.799999713897705078e-01 4.309944702468305744e-01 1.051172510446138908e+00
2.720126397521136496e+01 8.605067663927707944e-01 4.470768645555454612e-01 1.089652349424290456e+00
2.720214651215941970e+01 9.200000166893005371e-01 4.378962658995956270e-01 1.065473508743162823e+00
2.719073143603416298e+01 9.690284626936346291e-01 4.134886865823433344e-01 1.005637540192918067e+00
2.720052591808446252e+01 1.070557235630426929e+00 4.029786187659735175e-01 9.788397268439278376e-01
2.721228732749786872e+01 1.155095102804362117e+00 4.023758769091448917e-01 9.773748609678145627e-01
2.721379991147048116e+01 1.214966864139957803e+00 3.969371618606647445e-01 9.627257280991723398e-01
2.720736516019237783e+01 1.265007677995241497e+00 3.859981966745960613e-01 9.365756272113476832e-01
2.719011963174262547e+01 1.314730914429909081e+00 3.821882101691015943e-01 9.294573477378548221e-01
2.718821807609554853e+01 1.414991616076482606e+00 3.713438070418149106e-01 8.994955074571111542e-01
2.718514684854338626e+01 1.494790549223209419e+00 3.885854425015097258e-01 9.441398798975189077e-01
2.718187588165453050e+01 1.549168867821464790e+00 4.035125823832750314e-01 9.838219777051960824e-01
2.718860653025735630e+01 1.711146022281210488e+00 4.054200452787455333e-01 9.900351478330917665e-01
2.719865505996144961e+01 1.953125345409140179e+00 4.235497359290251729e-01 1.037787966709565302e+00
2.719894062652456057e+01 2.197548557851838780e+00 4.247615295146913161e-01 1.038714595231211346e+00
2.718417518071753136e+01 2.641132178791200769e+00 4.179295018900637815e-01 1.025756029709970596e+00
2.714123409325839376e+01 3.607632338744887868e+00 4.249920294345099769e-01 1.050380270535005822e+00
2.894814982645240775e+01 2.538848660691954695e-01 4.116743328481372033e-01 9.938423410721844986e-01
2.887572715954076941e+01 3.600000143051147461e-01 4.053943428421208361e-01 9.887111779286577029e-01
2.889590315574173118e+01 4.356506419518239026e-01 4.000912441394967600e-01 9.760768353568003430e-01
2.887585666512883975e+01 4.699999988079071045e-01 4.090763936364089637e-01 9.982371849249901397e-01
2.888390804903710318e+01 5.044927830582942585e-01 4.117504650198043348e-01 1.008218485352175842e+00
2.886745101865344054e+01 5.854229963316043284e-01 4.202649071313312445e-01 1.029546270461408675e+00
2.887354741265515656e+01 6.444636249780634207e-01 4.262734105996935918e-01 1.041140990309224801e+00
2.888649314415551572e+01 7.252711351430084497e-01 4.378364769929133371e-01 1.070952013363805522e+00
2.888528685313216826e+01 7.799999713897705078e-01 4.345687501264592911e-01 1.061353711052545501e+00
2.889838237432978829e+01 8.352043257960017897e-01 4.426257395463186195e-01 1.080201104743318652e+00
2.888412313739758019e+01 9.056431948145451383e-01 4.447977503481659323e-01 1.082556354029824641e+00
2.888295621957446002e+01 9.546820291380645473e-01 4.199263981894074127e-01 1.021818097631558064e+00
2.889788165018479305e+01 1.028980605333100318e+00 4.080915172593108098e-01 9.918516975780333755e-01
2.887504027857212563e+01 1.130960452396908789e+00 3.991850876829412531e-01 9.708546410092137036e-01
2.887855454013241996e+01 1.190000057220458984e+00 3.997306554216454866e-01 9.695268255919233802e-01
2.888735522646022602e+01 1.234891761460871651e+00 3.834950954275168633e-01 9.297963123261329121e-01
2.889012313424284528e+01 1.294966512300497641e+00 3.810629425775518553e-01 9.265208600845389331e-01
2.886250676819569350e+01 1.363469051595554982e+00 3.768973920399452116e-01 9.162869884478083149e-01
2.888024053448987516e+01 1.475642143118329530e+00 3.775018523532865378e-01 9.132309240569836950e-01
2.885740330684464894e+01 1.529679949813129047e+00 3.987872832394788736e-01 9.745649666756209806e-01
2.886426779504439466e+01 1.640167545092821921e+00 4.064074328891756904e-01 9.950703158788384295e-01
2.887762935741397285e+01 1.880511087425116523e+00 4.115346925301141545e-01 1.007932748701604764e+00
2.886659472101024448e+01 2.122575517054817951e+00 4.281543043180214836e-01 1.048832271908543667e+00
2.884333089341174272e+01 2.539442082473024609e+00 4.177155243335579082e-01 1.027679382742751502e+00
2.880971568137126582e+01 3.507799748237149906e+00 4.191315895739072261e-01 1.038312613987920630e+00
3.079587076045047311e+01 2.447760881395563137e-01 4.149872751031113971e-01 1.001167211689400149e+00
3.074748387717363585e+01 3.499999940395355225e-01 4.088729791232800781e-01 9.939915349183776616e-01
3.072339228603744843e+01 4.252377454595707706e-01 3.995606423726872358e-01 9.760534585275906228e-01
3.072655243104792433e+01 4.600000083446502686e-01 4.078340330501923905e-01 9.950046599903222821e-01
3.072196238111233058e+01 4.940032049107780376e-01 4.151279192537136176e-01 1.014230700467387614e+00
3.073518063706758241e+01 5.646971297539669088e-01 4.213900581177508209e-01 1.032640848362024411e+00
3.072698431146039866e+01 6.353623089583023686e-01 4.263600780550665381e-01 1.041115434544512386e+00
3.070772581617684338e+01 7.048372472378425790e-01 4.420112657997422034e-01 1.080956384698656958e+00
3.073217527215129508e+01 7.699999809265136719e-01 4.328667028451089749e-01 1.057056960738888218e+00
3.072724541346502036e+01 8.139524448882732299e-01 4.421867171860520140e-01 1.079167408419843932e+00
3.073438979908949875e+01 8.953806976545268803e-01 4.463752906218882432e-01 1.086172438362474901e+00
3.073583211474515053e+01 9.349739965959227295e-01 4.285212530504710071e-01 1.042685183832710694e+00
3.071469220386091337e+01 9.892253936940125225e-01 4.106720779198669291e-01 9.998167003479301318e-01
3.072526381505028326e+01 1.096214746804216489e+00 3.971987345916532797e-01 9.656860767640828014e-01
3.073772673600291228e+01 1.165306911137124146e+00 3.960439914158033203e-01 9.609883100526389610e-01
3.071672307048480377e+01 1.214920621689628222e+00 3.855202945003319837e-01 9.343632485644698393e-01
3.071138997528192860e+01 1.264955033789836980e+00 3.762788013476724425e-01 9.132549460417913600e-01
3.070075717819448258e+01 1.319092007859052229e+00 3.789615417089501337e-01 9.229065082184659818e-01
3.069999348020630592e+01 1.430732993926528085e+00 3.609995087285786664e-01 8.735458720429231105e-01
3.069703968007150863e+01 1.499895478952377292e+00 3.851253353620053832e-01 9.375454493275022783e-01
3.069629737070805220e+01 1.577831270226908167e+00 4.080372731075430082e-01 9.987304625424235915e-01
3.069792722713584965e+01 1.801802041929274623e+00 4.029729072848874938e-01 9.859681109389292208e-01
3.072218682781123889e+01 2.052422830495941319e+00 4.266967144479972274e-01 1.046260543791925901e+00
3.067426203763439574e+01 2.405389897194087467e+00 4.173522549051794650e-01 1.026709700233316314e+00
3.062391532619808743e+01 3.388472162458529890e+00 4.149997674974750805e-01 1.030878769439546705e+00
3.283320121624738164e+01 2.308377054062560052e-01 4.110910628686232915e-01 9.919968802830603227e-01
3.276633179965703135e+01 3.499999940395355225e-01 4.084649516756742038e-01 9.932968351014325181e-01
3.275349217104871258e+01 4.105929734756955107e-01 4.006803161453343365e-01 9.798667929833368984e-01
3.274244165044003552e+01 4.600000083446502686e-01 4.103866347862069608e-01 1.002491789560478130e+00
3.274375302178852820e+01 4.849313960924468425e-01 4.139579678871614377e-01 1.010670273942402053e+00
3.273527691041613963e+01 5.441662766052655087e-01 4.211997043761323556e-01 1.032105179881273038e+00
3.274272397856229588e+01 6.257297290338051932e-01 4.303630738503560482e-01 1.051370888052407082e+00
3.276408319811132941e+01 6.792191021445331822e-01 4.343992590484166971e-01 1.064151156674040255e+00
3.272039085600782471e+01 7.663866131343790578e-01 4.338550086052881394e-01 1.060217443704055240e+00
3.276276606066794272e+01 7.934410016118691455e-01 4.357707283379239627e-01 1.063861333891669592e+00
3.276672900692386037e+01 8.704899001982923101e-01 4.504715357277918608e-01 1.098211649796678513e+00
3.276307999465789322e+01 9.200000166893005371e-01 4.339056452657201191e-01 1.057482957798329570e+00
3.274646967689060517e+01 9.645426315935389239e-01 4.135805676208860193e-01 1.007785166975695201e+00
3.274668721540345473e+01 1.049412074251301119e+00 4.025034967435628941e-01 9.797851478219898880e-01
3.274843235019882570e+01 1.140663586180049593e+00 3.939868883240478792e-01 9.589228623551913078e-01
3.275575989973139457e+01 1.195118140436939314e+00 3.855191410719403522e-01 9.352288737989042922e-01
3.274771997903718557e+01 1.234934427947909752e+00 3.735136885279463637e-01 9.062778433573709380e-01
3.273355411041769969e+01 1.284928714144616846e+00 3.747374210179187926e-01 9.119865853481081697e-01
3.269955256370311503e+01 1.357572016620635980e+00 3.700393771742685467e-01 9.010070973639020542e-01
3.272323236051332174e+01 1.475506221706216925e+00 3.693652564397174598e-01 8.953015640745565218e-01
3.270355320582875436e+01 1.539938004043465591e+00 4.035407815089243622e-01 9.875590642138417641e-01
3.268758950725303691e+01 1.724451179064530715e+00 3.981489275200182365e-01 9.756923344631588391e-01
3.274706331360639666e+01 1.986467892990888329e+00 4.290459443745475165e-01 1.055802530880579182e+00
3.268626808602512313e+01 2.279162356606672546e+00 4.222658943059708903e-01 1.039573137352584276e+00
3.262780948609528764e+01 3.219223628413633076e+00 4.146984563704227966e-01 1.032729994430083842e+00
3.510454367396437192e+01 2.240794925262703796e-01 4.146797614210054328e-01 1.001382729810218031e+00
3.503526792843314297e+01 3.359389698093080412e-01 4.043292415944615414e-01 9.844059246756625692e-01
3.501955563021896012e+01 4.014181186246837951e-01 4.025305440420376413e-01 9.841583151888140257e-01
3.501837511014633009e+01 4.499999880790710449e-01 4.162029690435767870e-01 1.018423079411791443e+00
3.502267066898223646e+01 4.799999892711639404e-01 4.156664264757818361e-01 1.014352627948946761e+00
3.499256378005782153e+01 5.193002095649258409e-01 4.192335784189947789e-01 1.027396426795728956e+00
3.498047267274237271e+01 6.116746111613947656e-01 4.301277038860104041e-01 1.053117912218056951e+00
3.502053467098291151e+01 6.544238188795958866e-01 4.312573446645691644e-01 1.055756362985104113e+00
3.502365461280501080e+01 7.409877241922527835e-01 4.414807681560117270e-01 1.079630570537432055e+00
3.499555672554194530e+01 7.799999713897705078e-01 4.365705639816727102e-01 1.068686587109095365e+00
3.501741974068739438e+01 8.405040408834556498e-01 4.489383336361801313e-01 1.095059524764406156e+00
3.502697976062482610e+01 9.054849194074899854e-01 4.393573955664178965e-01 1.071037312326044377e+00
3.502053075580128194e+01 9.399999976158142090e-01 4.283415245970892959e-01 1.043723950737386330e+00
3.499731590209245269e+01 9.994254346643940412e-01 4.020838462470552876e-01 9.801890217672324379e-01
3.501413494409717941e+01 1.100698283826310186e+00 3.932146167168982243e-01 9.578536095292738972e-01
3.502532231978677402e+01 1.165142416489135968e+00 3.837074303198342307e-01 9.320253729363136008e-01
3.500519287709923333e+01 1.210000038146972656e+00 3.730535761710833120e-01 9.046533096562703324e-01
