5.784310543907851354e+01 6.481835751804164714e-01 1.666867872774224768e-02 4.509753751592241594e-03 2.129800063321529713e-03 2.302844951651167663e-03
5.789724246982710554e+01 7.057265144876632146e-01 9.803825428645440709e-03 4.577615884854197015e-03 7.073110023337880747e-04 2.323334507628205346e-03
5.807067672436697592e+01 7.621012172909668037e-01 6.588332742942792919e-04 4.571341281762096760e-03 -1.020349553759736239e-04 2.305823012243593539e-03
5.864018334372715202e+01 8.218865286604920550e-01 -5.548165021036168335e-03 5.228163980170858621e-03 -3.361469585336411461e-03 2.567628631831603281e-03
1.021522779898590017e+02 3.951750273765205490e-01 4.595963708661032765e-02 4.927797455143290498e-03 -1.541305891058875055e-02 2.565103315718164721e-03
1.028968232421680398e+02 4.734999868154002867e-01 1.782312934004404159e-02 4.329870441252277324e-03 -6.014009260251418354e-03 2.234185760213700227e-03
1.031447300144159414e+02 5.446529839807101592e-01 6.814671564373542267e-04 3.730337167647181096e-03 -7.491007737976396186e-04 1.916235787317592705e-03
1.025640058605710152e+02 6.124348543749033036e-01 -4.716885820293947873e-03 3.361144092371359630e-03 2.760776116106367084e-05 1.729088050104302153e-03
1.020609851735871985e+02 6.770975790442363973e-01 1.068117712805771594e-03 3.134857520000937717e-03 -1.379298237269426918e-03 1.616474565776106860e-03
1.029773398661497339e+02 7.369974409337076704e-01 4.795312202941324695e-03 2.953262548695008601e-03 -3.311799653298838457e-03 1.509775210525706769e-03
1.042393068439757400e+02 7.919584551023780561e-01 9.335674014487602493e-03 3.020440076607004698e-03 -3.563616993435773234e-03 1.515379527069431794e-03
1.063464692889650962e+02 8.484233778213755572e-01 7.691487139755238955e-03 3.404549339668610283e-03 -2.018697815426543415e-03 1.673544458265883907e-03
3.340422212887608566e+02 4.354445719115951907e-01 3.822927970989631330e-02 2.795837121393799762e-03 -1.359398286223778562e-02 1.445050195241683088e-03
3.921703782352134340e+02 5.126348864064407262e-01 1.286292911403661213e-02 2.551685730072470945e-03 -5.096156172130507887e-03 1.312178980410043296e-03
4.216387837601541833e+02 5.796270667971749058e-01 3.386007496861796837e-03 2.506221213196413097e-03 -1.584545936544583559e-03 1.286195196660407320e-03
4.315855184833335443e+02 6.444968985596022382e-01 -2.485897705726789007e-03 2.256326551314664832e-03 4.190852701326486479e-04 1.161604272695134594e-03
4.058486048622463045e+02 7.079638619458815674e-01 7.966673556610848195e-04 2.082550194010103842e-03 5.589544306060512113e-04 1.074108996960199559e-03
3.756352714942646003e+02 7.666120008753235515e-01 1.916629389990709420e-03 2.035935825375770336e-03 5.064244136164797183e-04 1.048475826099247053e-03
3.606556222216315746e+02 8.201254203030858836e-01 1.775590130369318924e-03 2.127869766743078865e-03 -4.562408198533391443e-04 1.082538418069588356e-03
4.115112180034728908e+02 8.730943833383820740e-01 6.149891550995471683e-04 2.207120648931659192e-03 1.462721416575574543e-03 1.100051000826240445e-03
